time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure,altitude,fix_q,sat,lat,long,gps_alt,gps_speed,telem_signal
736.657,15.56,-3.028,-10.928,0.142,0.988,-0.181,-0.012,-0.065,-0.001,94.624,31.018,996.703,0.401,1.0,4.0,38.636,-90.228,478.346,1.555,-66
737.065,15.577,-3.005,-10.867,0.138,0.991,-0.179,-0.008,-0.064,0.0,94.615,31.264,996.742,0.584,1.0,4.0,38.636,-90.228,478.346,1.555,-62
737.479,15.495,-2.971,-10.869,0.144,0.986,-0.17,-0.005,-0.066,0.0,94.633,31.034,996.696,0.822,1.0,6.0,38.636,-90.228,477.69,1.555,-68
737.889,15.554,-3.019,-10.969,0.148,0.973,-0.168,-0.009,-0.064,0.001,94.642,31.226,996.699,0.553,1.0,6.0,38.636,-90.228,477.69,1.555,-67
738.302,15.544,-2.993,-10.894,0.141,0.997,-0.181,-0.005,-0.064,0.001,94.642,30.936,996.716,-0.059,1.0,6.0,38.636,-90.228,477.69,1.555,-68
738.715,15.591,-3.009,-10.973,0.145,0.991,-0.176,-0.01,-0.066,0.002,94.652,31.001,996.714,0.696,1.0,12.0,38.636,-90.228,477.69,1.555,-68
739.127,15.52,-2.956,-10.904,0.139,0.994,-0.165,-0.008,-0.063,-0.001,94.633,30.914,996.702,0.934,1.0,12.0,38.636,-90.228,477.69,1.555,-82
739.952,15.628,-2.999,-10.749,0.144,0.993,-0.175,-0.011,-0.068,0.001,94.624,30.761,996.702,0.107,1.0,4.0,38.636,-90.228,477.69,1.555,-75
740.364,15.591,-2.973,-10.908,0.142,0.996,-0.175,-0.006,-0.066,-0.002,94.597,30.936,996.713,0.584,1.0,4.0,38.636,-90.228,477.69,1.555,-75
740.78,15.524,-3.022,-10.849,0.147,0.995,-0.157,-0.008,-0.063,-0.002,94.606,31.215,996.691,0.345,1.0,4.0,38.636,-90.228,477.69,0.635,-78
741.191,15.579,-3.009,-10.898,0.122,0.986,-0.183,-0.007,-0.064,0.001,94.606,30.98,996.691,0.194,1.0,4.0,38.636,-90.228,477.69,0.635,-88
741.605,15.571,-3.015,-10.902,0.145,0.989,-0.171,-0.01,-0.068,-0.002,94.597,30.996,996.699,0.146,1.0,6.0,38.636,-90.228,476.05,0.635,-76
742.018,15.522,-3.04,-10.853,0.147,0.994,-0.161,-0.005,-0.066,-0.0,94.606,30.979,996.728,-0.21,1.0,6.0,38.636,-90.228,476.05,0.635,-73
742.43,15.646,-2.989,-10.902,0.142,0.992,-0.165,-0.002,-0.06,0.002,94.615,31.023,996.692,0.744,1.0,6.0,38.636,-90.228,476.05,0.635,-78
742.842,15.605,-2.983,-10.916,0.146,0.985,-0.163,-0.004,-0.065,-0.0,94.624,30.952,996.677,0.124,1.0,12.0,38.636,-90.228,476.05,0.635,-74
743.258,15.538,-3.073,-10.792,0.147,0.988,-0.176,-0.007,-0.066,0.001,94.633,31.182,996.705,0.831,1.0,12.0,38.636,-90.228,476.05,0.635,-77
743.67,15.567,-3.062,-10.906,0.137,0.978,-0.169,-0.009,-0.068,0.005,94.615,31.04,996.68,0.878,1.0,12.0,38.636,-90.228,476.05,0.635,-77
744.082,15.546,-2.95,-10.896,0.147,0.988,-0.178,-0.005,-0.063,0.001,94.606,30.755,996.704,0.171,1.0,4.0,38.636,-90.228,476.05,0.635,-86
744.495,15.599,-3.077,-10.883,0.14,0.987,-0.174,-0.004,-0.061,-0.002,94.606,30.805,996.716,1.1,1.0,4.0,38.636,-90.228,476.05,0.635,-79
744.907,15.681,-3.048,-10.891,0.137,0.996,-0.183,-0.008,-0.068,-0.003,94.615,30.865,996.698,1.711,1.0,4.0,38.636,-90.228,476.05,0.728,-79
745.318,15.52,-3.068,-10.936,0.141,0.994,-0.177,-0.01,-0.068,-0.001,94.587,30.925,996.713,1.243,1.0,4.0,38.636,-90.228,476.05,0.728,-82
745.733,15.573,-3.034,-10.987,0.138,0.98,-0.169,-0.007,-0.067,-0.002,94.587,30.881,996.705,0.519,1.0,6.0,38.636,-90.228,474.409,0.728,-82
746.145,15.542,-2.981,-10.883,0.146,0.98,-0.174,-0.008,-0.066,-0.001,94.615,30.958,996.689,0.67,1.0,6.0,38.636,-90.228,474.409,0.728,-79
746.558,15.601,-3.046,-10.887,0.145,0.989,-0.162,-0.008,-0.063,-0.001,94.633,31.215,996.702,0.926,1.0,6.0,38.636,-90.228,474.409,0.728,-77
746.969,15.634,-2.946,-11.038,0.138,0.984,-0.207,-0.008,-0.063,-0.001,94.615,31.215,996.694,0.744,1.0,12.0,38.636,-90.228,474.409,0.728,-75
747.381,15.587,-3.009,-11.059,0.145,0.987,-0.173,-0.007,-0.064,-0.002,94.633,31.127,996.692,1.871,1.0,12.0,38.636,-90.228,474.409,0.728,-78
747.793,15.556,-2.964,-10.983,0.145,0.987,-0.175,-0.01,-0.063,-0.002,94.615,31.198,996.685,1.221,1.0,12.0,38.636,-90.228,474.409,0.728,-74
748.206,15.593,-3.026,-10.947,0.148,0.991,-0.172,-0.008,-0.064,-0.003,94.615,30.963,996.69,1.173,1.0,4.0,38.636,-90.228,474.409,0.728,-81
748.618,15.644,-3.046,-10.926,0.141,0.993,-0.168,-0.008,-0.064,0.001,94.652,30.979,996.68,0.934,1.0,4.0,38.636,-90.228,474.409,0.728,-89
749.034,15.514,-2.997,-10.924,0.137,0.99,-0.168,-0.007,-0.065,0.0,94.652,31.05,996.692,1.086,1.0,4.0,38.636,-90.228,474.409,1.237,-79
749.446,15.54,-2.958,-10.867,0.14,0.982,-0.173,-0.005,-0.063,-0.0,94.652,30.985,996.674,1.324,1.0,4.0,38.636,-90.228,474.409,1.237,-83
749.861,15.607,-2.973,-10.91,0.141,0.988,-0.174,-0.004,-0.06,0.001,94.642,31.012,996.695,0.904,1.0,6.0,38.636,-90.228,473.097,1.237,-79
750.274,15.562,-3.003,-10.726,0.144,0.985,-0.172,-0.009,-0.064,0.0,94.642,30.809,996.702,1.103,1.0,6.0,38.636,-90.228,473.097,1.237,-79
750.687,15.562,-2.991,-10.902,0.14,0.981,-0.169,-0.008,-0.063,-0.004,94.67,31.181,996.696,0.778,1.0,6.0,38.636,-90.228,473.097,1.237,-86
751.099,15.603,-2.94,-10.718,0.144,0.99,-0.183,-0.008,-0.063,0.001,94.67,30.678,996.703,0.999,1.0,12.0,38.636,-90.228,473.097,1.237,-73
751.513,15.562,-3.011,-10.951,0.146,0.99,-0.157,-0.008,-0.1,-0.0,94.661,30.925,996.696,0.752,1.0,12.0,38.636,-90.228,473.097,1.237,-73
751.927,15.516,-2.975,-10.902,0.149,0.996,-0.174,-0.004,-0.066,0.001,94.642,30.946,996.697,1.459,1.0,12.0,38.636,-90.228,473.097,1.237,-76
752.34,15.593,-3.032,-10.857,0.137,0.992,-0.172,-0.007,-0.063,-0.002,94.661,30.902,996.714,0.626,1.0,4.0,38.636,-90.228,473.097,1.237,-73
752.754,15.575,-2.964,-10.92,0.128,0.986,-0.17,-0.011,-0.067,0.0,94.652,30.788,996.703,0.864,1.0,4.0,38.636,-90.228,473.097,1.237,-70
753.166,15.507,-3.032,-10.957,0.145,0.992,-0.174,-0.007,-0.064,-0.001,94.652,31.258,996.727,0.505,1.0,4.0,38.636,-90.228,473.097,0.783,-70
753.58,15.591,-2.956,-10.889,0.14,0.992,-0.174,-0.008,-0.066,0.0,94.624,31.22,996.682,0.553,1.0,4.0,38.636,-90.228,473.097,0.783,-71
753.994,15.589,-2.977,-10.91,0.136,0.987,-0.182,-0.007,-0.063,-0.0,94.615,31.133,996.682,1.203,1.0,6.0,38.636,-90.228,471.457,0.783,-74
754.406,15.53,-2.962,-10.885,0.141,0.989,-0.177,-0.011,-0.062,0.001,94.624,30.772,996.68,0.727,1.0,6.0,38.636,-90.228,471.457,0.783,-70
754.817,15.652,-3.028,-10.893,0.142,0.991,-0.172,-0.006,-0.068,-0.0,94.624,31.264,996.682,0.544,1.0,6.0,38.636,-90.228,471.457,0.783,-73
755.229,15.538,-3.034,-10.946,0.146,0.999,-0.174,-0.007,-0.063,-0.001,94.606,31.242,996.695,0.735,1.0,12.0,38.636,-90.228,471.457,0.783,-73
755.642,15.634,-2.938,-10.81,0.147,0.999,-0.168,-0.01,-0.066,-0.001,94.624,31.166,996.683,0.783,1.0,12.0,38.636,-90.228,471.457,0.783,-75
756.055,15.609,-3.068,-10.932,0.147,0.996,-0.175,-0.001,-0.063,0.002,94.615,30.996,996.689,1.299,1.0,12.0,38.636,-90.228,471.457,0.783,-70
756.468,15.587,-2.989,-11.048,0.142,0.992,-0.161,-0.007,-0.068,0.002,94.615,31.182,996.703,0.766,1.0,4.0,38.636,-90.228,471.457,0.783,-73
757.299,15.577,-2.973,-10.985,0.15,0.986,-0.18,-0.007,-0.062,0.0,94.597,30.909,996.673,1.06,1.0,4.0,38.636,-90.228,471.457,1.642,-78
757.71,15.518,-3.009,-10.92,0.151,0.989,-0.161,-0.01,-0.065,-0.0,94.624,31.056,996.684,0.917,1.0,4.0,38.636,-90.228,471.457,1.642,-85
758.124,15.54,-2.964,-10.94,0.14,0.99,-0.174,-0.01,-0.066,0.0,94.615,31.253,996.701,0.497,1.0,6.0,38.636,-90.228,470.801,1.642,-86
758.536,15.662,-3.015,-10.963,0.139,0.993,-0.165,-0.008,-0.063,-0.002,94.606,30.969,996.701,0.315,1.0,6.0,38.636,-90.228,470.801,1.642,-78
758.949,15.567,-2.981,-10.912,0.148,0.989,-0.163,-0.009,-0.065,-0.004,94.615,31.193,996.684,1.299,1.0,6.0,38.636,-90.228,470.801,1.642,-74
759.362,15.52,-2.989,-10.918,0.144,0.995,-0.177,-0.011,-0.065,0.0,94.606,30.936,996.687,1.299,1.0,12.0,38.636,-90.228,470.801,1.642,-75
759.773,15.536,-3.026,-11.118,0.15,0.986,-0.172,-0.008,-0.1,-0.0,94.615,30.75,996.704,1.212,1.0,12.0,38.636,-90.228,470.801,1.642,-78
760.185,15.656,-3.026,-10.908,0.146,0.996,-0.167,-0.006,-0.067,-0.0,94.624,30.914,996.69,1.364,1.0,12.0,38.636,-90.228,470.801,1.642,-77
760.6,15.587,-3.02,-11.144,0.151,0.996,-0.185,-0.007,-0.064,0.003,94.642,30.87,996.703,1.372,1.0,4.0,38.636,-90.228,470.801,1.642,-77
761.012,15.501,-2.987,-10.936,0.145,0.999,-0.18,-0.007,-0.067,-0.002,94.633,30.81,996.686,0.6,1.0,4.0,38.636,-90.228,470.801,1.642,-78
761.425,15.589,-3.054,-10.94,0.146,1.003,-0.177,-0.008,-0.068,0.0,94.642,30.996,996.7,0.917,1.0,4.0,38.636,-90.228,470.801,1.006,-79
761.837,15.552,-3.036,-10.922,0.141,0.981,-0.157,-0.008,-0.065,-0.001,94.624,31.083,996.705,1.021,1.0,4.0,38.636,-90.228,470.801,1.006,-80
762.252,15.538,-3.005,-10.908,0.14,0.984,-0.166,-0.007,-0.063,0.0,94.615,30.941,996.714,0.488,1.0,6.0,38.636,-90.228,471.129,1.006,-79
762.667,15.579,-2.993,-10.977,0.143,0.997,-0.178,-0.011,-0.06,0.002,94.615,31.051,996.646,1.602,1.0,6.0,38.636,-90.228,471.129,1.006,-76
763.078,15.579,-2.999,-10.914,0.151,0.984,-0.177,-0.004,-0.065,-0.001,94.642,31.318,996.702,0.887,1.0,6.0,38.636,-90.228,471.129,1.006,-76
763.492,15.579,-3.079,-10.961,0.144,0.993,-0.174,-0.008,-0.067,-0.003,94.642,31.039,996.671,1.411,1.0,12.0,38.636,-90.228,471.129,1.006,-82
763.905,15.607,-3.017,-10.912,0.147,0.982,-0.174,-0.01,-0.066,-0.004,94.624,31.319,996.698,1.221,1.0,12.0,38.636,-90.228,471.129,1.006,-78
764.318,15.638,-2.973,-10.971,0.146,0.992,-0.17,-0.006,-0.06,0.002,94.633,31.1,996.703,0.847,1.0,12.0,38.636,-90.228,471.129,1.006,-79
764.73,15.56,-2.989,-10.918,0.145,0.99,-0.176,-0.007,-0.069,-0.003,94.67,31.083,996.698,0.405,1.0,4.0,38.636,-90.228,471.129,1.006,-80
765.557,15.567,-3.085,-10.944,0.151,0.993,-0.164,-0.01,-0.065,-0.001,94.698,31.132,996.712,1.358,1.0,4.0,38.636,-90.228,471.129,1.298,-81
765.97,15.511,-3.026,-10.981,0.15,0.991,-0.163,-0.011,-0.068,-0.001,94.716,30.847,996.726,-0.58,1.0,4.0,38.636,-90.228,471.129,1.298,-81
766.382,15.554,-2.983,-10.683,0.145,0.985,-0.172,-0.01,-0.025,-0.003,94.707,31.263,996.713,0.239,1.0,6.0,38.636,-90.228,471.129,1.298,-76
766.795,15.613,-3.036,-10.877,0.143,0.984,-0.177,-0.005,-0.069,-0.0,94.725,31.0,996.693,0.898,1.0,6.0,38.636,-90.228,471.129,1.298,-79
767.209,15.593,-2.946,-10.916,0.147,0.995,-0.173,-0.006,-0.066,-0.001,94.716,31.083,996.722,0.421,1.0,6.0,38.636,-90.228,471.129,1.298,-79
767.623,15.558,-3.036,-10.885,0.14,0.981,-0.173,-0.006,-0.063,0.001,94.698,31.137,996.686,1.072,1.0,12.0,38.636,-90.228,471.129,1.298,-80
768.034,15.556,-3.015,-11.35,0.137,0.983,-0.168,-0.004,-0.066,-0.0,94.707,31.345,996.698,0.803,1.0,12.0,38.636,-90.228,471.129,1.298,-79
768.449,15.597,-2.979,-10.887,0.138,0.988,-0.18,-0.004,-0.065,0.0,94.707,30.973,996.669,0.478,1.0,12.0,38.636,-90.228,471.129,1.298,-78
768.863,15.626,-2.956,-10.81,0.138,0.987,-0.172,-0.003,-0.065,0.002,94.707,31.236,996.689,1.7,1.0,4.0,38.636,-90.228,471.129,1.298,-78
769.276,15.56,-2.997,-10.847,0.142,0.979,-0.168,-0.006,-0.066,0.001,94.725,31.192,996.695,0.161,1.0,4.0,38.636,-90.228,471.129,1.298,-75
769.688,15.571,-3.024,-10.912,0.145,0.989,-0.171,-0.009,-0.061,-0.0,94.744,31.132,996.679,1.306,1.0,4.0,38.636,-90.228,471.129,1.219,-76
770.098,15.507,-3.064,-10.934,0.143,0.981,-0.17,-0.008,-0.064,-0.001,94.753,31.137,996.701,0.876,1.0,4.0,38.636,-90.228,471.129,1.219,-76
770.512,15.579,-2.971,-10.995,0.15,0.995,-0.172,-0.008,-0.068,-0.001,94.753,30.984,996.695,0.98,1.0,6.0,38.636,-90.228,471.129,1.219,-75
770.924,15.552,-3.048,-10.904,0.149,0.987,-0.173,-0.006,-0.07,-0.001,94.762,31.29,996.695,0.607,1.0,6.0,38.636,-90.228,471.129,1.219,-79
771.337,15.458,-3.003,-11.0,0.124,0.986,-0.175,-0.006,-0.066,-0.003,94.753,31.115,996.71,0.798,1.0,6.0,38.636,-90.228,471.129,1.219,-79
771.752,15.566,-2.964,-10.928,0.146,0.991,-0.183,-0.007,-0.069,0.001,94.744,30.858,996.699,0.742,1.0,12.0,38.636,-90.228,471.129,1.219,-77
772.166,15.589,-2.981,-10.979,0.138,0.983,-0.183,-0.006,-0.068,-0.001,94.762,31.366,996.694,0.742,1.0,12.0,38.636,-90.228,471.129,1.219,-81
772.58,16.09,-3.02,-10.879,0.135,0.984,-0.166,-0.005,-0.068,0.001,94.781,31.317,996.703,1.028,1.0,12.0,38.636,-90.228,471.129,1.219,-80
772.996,15.542,-3.064,-10.834,0.15,0.989,-0.172,-0.011,-0.059,-0.001,94.771,31.345,996.702,0.854,1.0,4.0,38.636,-90.228,471.129,1.219,-79
773.409,15.54,-2.979,-10.853,0.153,0.984,-0.178,-0.003,-0.072,-0.002,94.817,30.967,996.716,1.348,1.0,4.0,38.636,-90.228,471.129,1.219,-81
773.824,15.599,-3.077,-10.936,0.148,0.977,-0.171,-0.003,-0.065,-0.004,94.799,30.792,996.694,0.975,1.0,4.0,38.636,-90.228,471.129,2.044,-81
774.235,15.579,-3.068,-10.904,0.144,0.981,-0.179,-0.009,-0.066,0.001,94.827,31.131,996.702,0.88,1.0,4.0,38.636,-90.228,471.129,2.044,-81
774.651,15.536,-3.028,-10.938,0.147,0.986,-0.161,-0.005,-0.066,-0.0,94.799,30.918,996.708,1.006,1.0,6.0,38.636,-90.228,469.816,2.044,-81
775.062,15.567,-3.05,-10.914,0.151,0.986,-0.175,-0.013,-0.066,-0.002,94.808,30.797,996.696,0.672,1.0,6.0,38.636,-90.228,469.816,2.044,-81
775.473,15.644,-2.977,-11.097,0.143,0.991,-0.163,-0.006,-0.059,0.001,94.79,31.153,996.711,0.529,1.0,6.0,38.636,-90.228,469.816,2.044,-82
775.887,15.554,-3.073,-10.832,0.135,0.991,-0.168,-0.009,-0.064,0.002,94.771,31.005,996.666,1.457,1.0,12.0,38.636,-90.228,469.816,2.044,-81
776.3,15.505,-2.969,-11.203,0.137,0.984,-0.176,-0.005,-0.064,-0.001,94.771,31.076,996.693,0.997,1.0,12.0,38.636,-90.228,469.816,2.044,-82
776.713,15.54,-3.028,-10.824,0.15,0.989,-0.177,-0.008,-0.065,0.001,94.79,31.191,996.689,0.108,1.0,12.0,38.636,-90.228,469.816,2.044,-81
777.128,15.56,-2.954,-10.934,0.14,0.993,-0.168,-0.013,-0.062,0.001,94.771,30.961,996.7,0.997,1.0,4.0,38.636,-90.228,469.816,2.044,-80
777.543,15.55,-3.036,-10.881,0.149,0.985,-0.179,-0.011,-0.068,0.001,94.771,31.082,996.701,0.663,1.0,4.0,38.636,-90.228,469.816,2.044,-81
777.957,15.507,-2.979,-10.94,0.142,0.997,-0.179,-0.007,-0.065,0.0,94.799,31.169,996.683,0.33,1.0,4.0,38.636,-90.228,469.816,1.458,-81
778.37,15.585,-3.046,-10.918,0.158,1.001,-0.174,-0.014,-0.066,-0.001,94.762,31.066,996.7,0.551,1.0,4.0,38.636,-90.228,469.816,1.458,-80
778.783,15.581,-3.017,-10.896,0.154,0.995,-0.167,-0.007,-0.063,0.001,94.744,31.257,996.704,0.304,1.0,6.0,38.636,-90.228,468.832,1.458,-81
779.195,15.593,-3.077,-10.912,0.147,0.991,-0.176,-0.013,-0.064,-0.002,94.771,31.076,996.69,0.75,1.0,6.0,38.636,-90.228,468.832,1.458,-81
779.607,15.567,-3.003,-10.873,0.14,0.987,-0.18,-0.009,-0.067,-0.001,94.79,30.879,996.726,0.403,1.0,6.0,38.636,-90.228,468.832,1.458,-81
780.021,15.607,-2.973,-10.918,0.144,0.983,-0.181,-0.005,-0.064,0.0,94.817,30.83,996.719,-0.352,1.0,12.0,38.636,-90.228,468.832,1.458,-81
780.435,15.611,-3.044,-10.708,0.151,0.985,-0.167,-0.011,-0.06,0.002,94.854,31.163,996.693,-0.001,1.0,12.0,38.636,-90.228,468.832,1.458,-81
780.847,15.589,-2.979,-10.853,0.148,0.989,-0.175,-0.011,-0.064,-0.002,94.845,30.851,996.695,1.049,1.0,12.0,38.636,-90.228,468.832,1.458,-80
781.26,15.571,-3.009,-10.883,0.147,0.982,-0.178,-0.008,-0.063,0.002,94.854,30.775,996.685,0.572,1.0,4.0,38.636,-90.228,468.832,1.458,-81
781.674,15.499,-2.966,-10.853,0.144,0.981,-0.178,-0.008,-0.061,-0.001,94.854,30.873,996.695,0.676,1.0,4.0,38.636,-90.228,468.832,1.458,-81
782.088,15.558,-3.03,-10.961,0.135,0.986,-0.182,-0.01,-0.063,0.001,94.827,30.737,996.685,1.183,1.0,4.0,38.636,-90.228,468.832,1.084,-80
782.5,15.518,-3.044,-10.957,0.14,0.984,-0.181,-0.008,-0.066,0.001,94.827,30.983,996.7,0.888,1.0,4.0,38.636,-90.228,468.832,1.084,-81
782.911,15.569,-3.034,-10.898,0.149,0.983,-0.181,-0.01,-0.067,0.001,94.836,31.109,996.693,0.524,1.0,6.0,38.636,-90.228,467.52,1.084,-80
783.324,15.583,-3.05,-10.894,0.142,0.992,-0.17,-0.011,-0.063,0.001,94.827,31.185,996.702,1.023,1.0,6.0,38.636,-90.228,467.52,1.084,-81
783.735,15.524,-3.013,-10.853,0.145,0.995,-0.174,-0.007,-0.066,-0.001,94.827,31.098,996.64,1.929,1.0,6.0,38.636,-90.228,467.52,1.084,-81
784.148,15.589,-2.993,-10.802,0.139,0.978,-0.175,-0.007,-0.064,-0.001,94.836,31.027,996.631,2.289,1.0,12.0,38.636,-90.228,467.52,1.084,-80
784.561,15.585,-3.079,-10.975,0.142,0.982,-0.174,-0.007,-0.066,0.001,94.836,31.098,996.674,1.096,1.0,12.0,38.636,-90.228,467.52,1.084,-81
784.975,15.585,-3.052,-10.893,0.143,0.99,-0.18,-0.009,-0.063,-0.001,94.845,31.234,996.688,0.182,1.0,12.0,38.636,-90.228,467.52,1.084,-81
785.388,15.583,-2.966,-10.9,0.136,0.98,-0.173,-0.011,-0.065,0.0,94.845,31.076,996.664,0.619,1.0,4.0,38.636,-90.228,467.52,1.084,-80
785.8,15.507,-3.048,-10.989,0.14,0.976,-0.19,-0.006,-0.065,-0.0,94.863,31.114,996.677,0.875,1.0,4.0,38.636,-90.228,467.52,1.084,-80
786.215,15.62,-2.962,-11.395,0.138,0.981,-0.163,-0.009,-0.064,-0.002,94.845,30.835,996.65,1.2,1.0,4.0,38.636,-90.228,467.52,1.897,-81
786.626,15.567,-3.038,-10.973,0.147,0.98,-0.191,-0.012,-0.068,0.002,94.854,31.234,996.721,0.207,1.0,4.0,38.636,-90.228,467.52,1.897,-81
787.038,15.601,-3.048,-10.914,0.14,0.976,-0.167,-0.01,-0.066,-0.001,94.872,31.026,996.681,0.715,1.0,6.0,38.636,-90.228,466.535,1.897,-81
787.453,15.581,-3.032,-10.883,0.141,0.982,-0.166,-0.013,-0.063,-0.002,94.863,31.01,996.711,0.246,1.0,6.0,38.636,-90.228,466.535,1.897,-81
787.868,15.513,-3.091,-10.906,0.148,0.999,-0.176,-0.011,-0.068,0.003,94.845,31.234,996.693,0.962,1.0,6.0,38.636,-90.228,466.535,1.897,-81
788.283,15.619,-3.038,-11.002,0.154,0.98,-0.17,-0.014,-0.066,-0.001,94.854,31.065,996.703,0.199,1.0,12.0,38.636,-90.228,466.535,1.897,-81
788.695,15.62,-3.036,-11.03,0.154,0.985,-0.168,-0.007,-0.063,-0.001,94.863,30.879,996.698,0.611,1.0,12.0,38.636,-90.228,466.535,1.897,-80
789.106,15.609,-2.989,-10.867,0.148,0.98,-0.175,-0.005,-0.063,0.0,94.836,30.939,996.703,0.897,1.0,12.0,38.636,-90.228,466.535,1.897,-80
789.521,15.601,-3.003,-10.894,0.154,0.992,-0.175,-0.008,-0.066,0.001,94.845,31.054,996.704,0.897,1.0,4.0,38.636,-90.228,466.535,1.897,-80
789.932,15.491,-3.042,-10.969,0.145,0.981,-0.168,-0.01,-0.068,-0.001,94.863,30.687,996.679,0.064,1.0,4.0,38.636,-90.228,466.535,1.897,-80
790.344,15.668,-3.032,-10.898,0.148,0.988,-0.165,-0.006,-0.065,-0.001,94.863,30.731,996.693,-0.031,1.0,4.0,38.636,-90.228,466.535,0.606,-80
790.755,15.562,-2.969,-10.891,0.144,0.989,-0.176,-0.005,-0.065,0.001,94.854,30.972,996.716,0.494,1.0,4.0,38.636,-90.228,466.535,0.606,-81
791.168,15.624,-2.967,-10.847,0.148,0.991,-0.182,-0.008,-0.068,-0.001,94.872,30.966,996.733,-0.491,1.0,6.0,38.636,-90.228,465.223,0.606,-81
791.58,15.652,-2.991,-10.849,0.145,0.975,-0.16,-0.01,-0.063,0.001,94.863,30.939,996.745,-0.556,1.0,6.0,38.636,-90.228,465.223,0.606,-80
791.996,15.583,-3.009,-10.918,0.15,0.993,-0.171,-0.004,-0.066,-0.001,94.854,31.136,996.715,0.303,1.0,6.0,38.636,-90.228,465.223,0.606,-79
792.411,15.571,-2.964,-11.026,0.147,0.983,-0.165,-0.003,-0.066,-0.001,94.863,30.851,996.73,-0.031,1.0,12.0,38.636,-90.228,465.223,0.606,-81
792.835,15.626,-2.967,-10.971,0.141,0.995,-0.171,-0.008,-0.066,0.0,94.845,30.775,996.687,0.485,1.0,12.0,38.636,-90.228,465.223,0.606,-81
793.247,15.54,-3.02,-10.847,0.143,0.992,-0.174,-0.01,-0.065,0.001,94.845,30.873,996.704,0.246,1.0,12.0,38.636,-90.228,465.223,0.606,-80
793.662,15.524,-3.011,-10.896,0.148,0.979,-0.17,-0.01,-0.066,-0.001,94.854,30.879,996.701,0.39,1.0,4.0,38.636,-90.228,465.223,0.606,-80
794.074,15.556,-3.02,-10.898,0.154,0.99,-0.169,-0.008,-0.062,0.0,94.845,30.966,996.704,1.135,1.0,4.0,38.636,-90.228,465.223,0.606,-80
794.487,15.581,-3.05,-10.944,0.143,0.978,-0.163,-0.01,-0.068,0.001,94.845,31.048,996.681,0.207,1.0,4.0,38.636,-90.228,465.223,0.334,-80
794.901,15.552,-3.066,-10.902,0.164,0.992,-0.172,-0.008,-0.062,-0.0,94.872,30.638,996.711,1.391,1.0,4.0,38.636,-90.228,465.223,0.334,-81
795.313,15.556,-3.032,-10.867,0.145,0.984,-0.176,-0.01,-0.064,0.001,94.863,30.616,996.723,1.153,1.0,6.0,38.636,-90.228,463.911,0.334,-81
795.725,15.575,-2.995,-10.993,0.141,0.985,-0.164,-0.009,-0.066,-0.0,94.854,30.725,996.714,0.112,1.0,6.0,38.636,-90.228,463.911,0.334,-80
796.136,15.554,-2.979,-11.371,0.146,0.984,-0.18,-0.005,-0.065,-0.0,94.854,30.911,996.711,0.684,1.0,6.0,38.636,-90.228,463.911,0.334,-81
796.55,15.575,-3.034,-10.875,0.146,0.986,-0.172,-0.009,-0.065,-0.0,94.872,30.928,996.725,0.016,1.0,12.0,38.636,-90.228,463.911,0.334,-78
796.967,15.499,-3.075,-11.112,0.151,0.979,-0.179,-0.007,-0.067,0.0,94.863,30.807,996.742,-0.174,1.0,12.0,38.636,-90.228,463.911,0.334,-80
797.383,15.597,-2.966,-10.942,0.138,0.98,-0.182,-0.011,-0.067,0.0,94.863,30.829,996.723,0.017,1.0,12.0,38.636,-90.228,463.911,0.334,-79
797.797,15.573,-3.011,-10.93,0.144,0.992,-0.167,-0.005,-0.066,0.002,94.872,30.725,996.728,0.502,1.0,4.0,38.636,-90.228,463.911,0.334,-82
798.211,16.71,-3.939,-13.666,0.14,0.99,-0.179,-0.033,-0.053,-0.007,94.882,30.813,996.696,1.139,1.0,4.0,38.636,-90.228,463.911,0.334,-80
798.624,17.236,-9.921,-16.653,0.116,1.008,-0.167,0.234,-0.175,-0.553,94.891,30.851,996.699,1.543,1.0,4.0,38.636,-90.228,463.911,1.258,-76
799.034,14.26,-18.101,-14.076,-0.163,0.784,-0.094,-0.008,-5.105,1.071,94.79,30.918,996.604,3.56,1.0,4.0,38.636,-90.228,463.911,1.258,-78
799.448,10.918,5.47,-10.8,-0.281,0.734,-0.025,0.854,-1.369,-0.224,94.532,30.997,996.55,4.084,1.0,6.0,38.636,-90.228,462.927,1.258,-80
799.862,10.333,-3.372,-12.359,-0.332,0.651,-0.021,-0.703,1.337,-1.335,94.505,30.909,996.576,4.092,1.0,6.0,38.636,-90.228,462.927,1.258,-81
800.281,10.936,0.349,-10.677,-0.277,0.62,-0.062,0.686,-0.153,0.308,94.542,30.975,996.589,3.181,1.0,6.0,38.636,-90.228,462.927,1.258,-77
800.697,11.519,0.451,-11.574,-0.232,0.732,-0.099,-0.645,2.678,-0.321,94.542,30.827,996.608,2.639,1.0,12.0,38.636,-90.228,462.927,1.258,-77
801.108,10.298,-4.088,-10.683,-0.171,0.745,-0.202,0.32,2.043,-0.965,94.532,30.723,996.591,3.624,1.0,12.0,38.636,-90.228,462.927,1.258,-83
801.523,11.935,-3.189,-14.266,-0.043,0.812,-0.173,0.376,-0.363,0.481,94.486,31.118,996.607,3.183,1.0,12.0,38.636,-90.228,462.927,1.258,-77
